trial,state,value,expected_mass,failure_rate,params
57,COMPLETE,20.48075939929232,20.923635874674005,0.0,"{""CHASE_ACQUIRE_RANGE_MULT"": 11.358625858427352, ""CHASE_BLOCK_OFFSET_MULT"": 0.9701835921003458, ""CHASE_DIRECT_RANGE_MULT"": 3.1935713273078665, ""CHASE_DISTANCE_WEIGHT"": 0.4342149524546335, ""CHASE_ETA_WEIGHT"": 2.2293047091166027, ""CHASE_LOCK_BONUS"": 22.990949720309867, ""CHASE_LOCK_TICKS"": 65, ""CHASE_MAX_INTERCEPT_TICKS"": 9.428835717722503, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.3278196991302552, ""CHASE_WALL_HORIZON"": 18.836587150095827, ""ESCAPE_DIRECT_RANGE_MULT"": 5.995941733827051, ""ESCAPE_HARD_MARGIN"": 0.07742030671834911, ""ESCAPE_MOVE_WEIGHT"": 97.70739337331058, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.1478792293651325, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 1316.1625626698283, ""ESCAPE_WALL_WEIGHT"": 128.78782168664478, ""FOOD_CLUSTER_RADIUS"": 2.745297388811474, ""FOOD_CLUSTER_WEIGHT"": 0.498738020564615, ""FOOD_DISTANCE_POWER"": 1.3531480586304985, ""FOOD_LOCK_TICKS"": 9, ""MAX_ENEMIES"": 24, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""escape_first"", ""ROAM_CENTER_WEIGHT"": 0.8409577389762357, ""ROAM_MOMENTUM_WEIGHT"": 0.18485437530455592, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 7.2102514685824035, ""SPLIT_DEPTH_COST"": 5.009385249243991, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 0.17547970214931488, ""SPLIT_FRAGMENT_COST"": 0.4469062421031338, ""SPLIT_LARGER_OWNER_RATIO"": 1.0297591425585944, ""SPLIT_MIN_UTILITY"": 8.11097938459451, ""SPLIT_PLAN_WAIT_TICKS"": 3, ""SPLIT_REACH_RELIABILITY"": 0.7753408809802939, ""STEP_RADIUS_MULT"": 1.396194782328572, ""VIRUS_ENEMY_RANGE_MULT"": 5.7644914959161575, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 3.914730379348884, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 0.7514399654370899, ""VIRUS_MAX_FARM_MASS"": 226.25501368315756}"
58,COMPLETE,30.06538232899563,29.537873855031766,0.0,"{""CHASE_ACQUIRE_RANGE_MULT"": 6.844943609036434, ""CHASE_BLOCK_OFFSET_MULT"": 1.4908330516602741, ""CHASE_DIRECT_RANGE_MULT"": 3.70800276146955, ""CHASE_DISTANCE_WEIGHT"": 0.27059126948695517, ""CHASE_ETA_WEIGHT"": 0.9419097272675253, ""CHASE_LOCK_BONUS"": 31.458238479846905, ""CHASE_LOCK_TICKS"": 57, ""CHASE_MAX_INTERCEPT_TICKS"": 16.307045791093017, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.381070791604099, ""CHASE_WALL_HORIZON"": 17.603329480562, ""ESCAPE_DIRECT_RANGE_MULT"": 5.606582178552423, ""ESCAPE_HARD_MARGIN"": 0.1301665177774351, ""ESCAPE_MOVE_WEIGHT"": 92.26870702613813, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.1452736895435907, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 1368.4722896786518, ""ESCAPE_WALL_WEIGHT"": 126.84308283239079, ""FOOD_CLUSTER_RADIUS"": 5.183877773135056, ""FOOD_CLUSTER_WEIGHT"": 0.5773956515368014, ""FOOD_DISTANCE_POWER"": 1.6019146026001572, ""FOOD_LOCK_TICKS"": 11, ""MAX_ENEMIES"": 24, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""escape_first"", ""ROAM_CENTER_WEIGHT"": 0.5963792166588051, ""ROAM_MOMENTUM_WEIGHT"": 0.45555071206821907, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 10.686723628175027, ""SPLIT_DEPTH_COST"": 4.099514607990691, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 0.7686681592301235, ""SPLIT_FRAGMENT_COST"": 0.6343731774183029, ""SPLIT_LARGER_OWNER_RATIO"": 1.0026870365483946, ""SPLIT_MIN_UTILITY"": 7.783887570789724, ""SPLIT_PLAN_WAIT_TICKS"": 4, ""SPLIT_REACH_RELIABILITY"": 0.6788529718687188, ""STEP_RADIUS_MULT"": 1.2882498439972259, ""VIRUS_ENEMY_RANGE_MULT"": 7.0008725950251876, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 1.621620486032052, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 0.8687326993819778, ""VIRUS_MAX_FARM_MASS"": 188.16467346278785}"
59,COMPLETE,24.198000084289404,23.397025046882316,0.0,"{""CHASE_ACQUIRE_RANGE_MULT"": 6.680196482833431, ""CHASE_BLOCK_OFFSET_MULT"": 0.9416491125783498, ""CHASE_DIRECT_RANGE_MULT"": 3.8911097145881426, ""CHASE_DISTANCE_WEIGHT"": 0.13728690120148712, ""CHASE_ETA_WEIGHT"": 2.297288271829852, ""CHASE_LOCK_BONUS"": 16.47930190076679, ""CHASE_LOCK_TICKS"": 44, ""CHASE_MAX_INTERCEPT_TICKS"": 16.320916534393756, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.5056652114794812, ""CHASE_WALL_HORIZON"": 16.09843790372219, ""ESCAPE_DIRECT_RANGE_MULT"": 5.872989388790374, ""ESCAPE_HARD_MARGIN"": 0.15727615224214386, ""ESCAPE_MOVE_WEIGHT"": 82.39702281392682, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.0892595358551413, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 668.9153606382274, ""ESCAPE_WALL_WEIGHT"": 193.9875491619212, ""FOOD_CLUSTER_RADIUS"": 4.60750477583692, ""FOOD_CLUSTER_WEIGHT"": 0.8045274254795345, ""FOOD_DISTANCE_POWER"": 1.7587213630581677, ""FOOD_LOCK_TICKS"": 6, ""MAX_ENEMIES"": 24, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""escape_first"", ""ROAM_CENTER_WEIGHT"": 0.6351621323714443, ""ROAM_MOMENTUM_WEIGHT"": 0.5076676405050403, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 10.568370962704394, ""SPLIT_DEPTH_COST"": 2.6183395169068984, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 0.5664075658442271, ""SPLIT_FRAGMENT_COST"": 0.2673902013827592, ""SPLIT_LARGER_OWNER_RATIO"": 0.9788171406242692, ""SPLIT_MIN_UTILITY"": 6.400191917310995, ""SPLIT_PLAN_WAIT_TICKS"": 4, ""SPLIT_REACH_RELIABILITY"": 0.6699957716296435, ""STEP_RADIUS_MULT"": 1.2938190597578134, ""VIRUS_ENEMY_RANGE_MULT"": 6.173739014393031, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 2.4231522485095134, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 0.9281207086526359, ""VIRUS_MAX_FARM_MASS"": 149.52137559222905}"
60,PRUNED,11.27718229715796,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 6.903437245891233, ""CHASE_BLOCK_OFFSET_MULT"": 1.4683897676850797, ""CHASE_DIRECT_RANGE_MULT"": 3.480613450537981, ""CHASE_DISTANCE_WEIGHT"": 0.2538512526032108, ""CHASE_ETA_WEIGHT"": 0.36194828989746974, ""CHASE_LOCK_BONUS"": 29.335868269722273, ""CHASE_LOCK_TICKS"": 58, ""CHASE_MAX_INTERCEPT_TICKS"": 15.589733709172474, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.4592605724571043, ""CHASE_WALL_HORIZON"": 16.119058736058744, ""ESCAPE_DIRECT_RANGE_MULT"": 6.251208952051644, ""ESCAPE_HARD_MARGIN"": 0.07679748997899453, ""ESCAPE_MOVE_WEIGHT"": 85.07825083987517, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.1442847291065463, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 1297.8386579612516, ""ESCAPE_WALL_WEIGHT"": 121.59945393859572, ""FOOD_CLUSTER_RADIUS"": 4.5900614790401875, ""FOOD_CLUSTER_WEIGHT"": 0.39405142223963296, ""FOOD_DISTANCE_POWER"": 2.040540872108867, ""FOOD_LOCK_TICKS"": 14, ""MAX_ENEMIES"": 21, ""NUM_DIRECTIONS"": 12, ""ORDER_PROFILE"": ""escape_first"", ""ROAM_CENTER_WEIGHT"": 0.38406143721470903, ""ROAM_MOMENTUM_WEIGHT"": 0.2710155393684473, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 9.862025051784855, ""SPLIT_DEPTH_COST"": 4.023571595278603, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 0.4860077627073469, ""SPLIT_FRAGMENT_COST"": 0.36377474981708213, ""SPLIT_LARGER_OWNER_RATIO"": 1.055470253703776, ""SPLIT_MIN_UTILITY"": 8.875054587921001, ""SPLIT_PLAN_WAIT_TICKS"": 5, ""SPLIT_REACH_RELIABILITY"": 0.7289583042032926, ""STEP_RADIUS_MULT"": 1.3236025146587933, ""VIRUS_ENEMY_RANGE_MULT"": 4.840254977123493, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 3.695204284453393, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 0.9191050177581213, ""VIRUS_MAX_FARM_MASS"": 246.7222868990603}"
61,PRUNED,13.216688677009873,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 9.40276565381044, ""CHASE_BLOCK_OFFSET_MULT"": 1.3893311663271337, ""CHASE_DIRECT_RANGE_MULT"": 4.346168941666631, ""CHASE_DISTANCE_WEIGHT"": 0.2524217685942818, ""CHASE_ETA_WEIGHT"": 1.0540568012039357, ""CHASE_LOCK_BONUS"": 46.047134729994895, ""CHASE_LOCK_TICKS"": 65, ""CHASE_MAX_INTERCEPT_TICKS"": 12.196782536769067, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.4350285189010642, ""CHASE_WALL_HORIZON"": 19.313766691886055, ""ESCAPE_DIRECT_RANGE_MULT"": 5.929614708016606, ""ESCAPE_HARD_MARGIN"": 0.2013280004410751, ""ESCAPE_MOVE_WEIGHT"": 89.03566963792385, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.136712301457445, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 652.6880178310776, ""ESCAPE_WALL_WEIGHT"": 116.34709450364014, ""FOOD_CLUSTER_RADIUS"": 3.9023084296349912, ""FOOD_CLUSTER_WEIGHT"": 0.5027683628632224, ""FOOD_DISTANCE_POWER"": 1.3884564720351085, ""FOOD_LOCK_TICKS"": 18, ""MAX_ENEMIES"": 24, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""escape_then_split"", ""ROAM_CENTER_WEIGHT"": 0.19527892056335294, ""ROAM_MOMENTUM_WEIGHT"": 0.9405255566414243, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 13.459451480544585, ""SPLIT_DEPTH_COST"": 6.7065985053345765, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 0.8557589121626884, ""SPLIT_FRAGMENT_COST"": 0.10586774331808135, ""SPLIT_LARGER_OWNER_RATIO"": 1.0043368284504848, ""SPLIT_MIN_UTILITY"": 5.581920392191567, ""SPLIT_PLAN_WAIT_TICKS"": 5, ""SPLIT_REACH_RELIABILITY"": 0.7748603662034315, ""STEP_RADIUS_MULT"": 1.4307617078652912, ""VIRUS_ENEMY_RANGE_MULT"": 5.324858414716854, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 3.4687890645899957, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 0.7339911694051066, ""VIRUS_MAX_FARM_MASS"": 200.73080555131043}"
62,COMPLETE,18.302298422066055,17.73999979425028,0.0,"{""CHASE_ACQUIRE_RANGE_MULT"": 6.961656388774946, ""CHASE_BLOCK_OFFSET_MULT"": 1.4409039404748312, ""CHASE_DIRECT_RANGE_MULT"": 4.144492733932313, ""CHASE_DISTANCE_WEIGHT"": 0.838200715077649, ""CHASE_ETA_WEIGHT"": 1.8212605730040436, ""CHASE_LOCK_BONUS"": 42.222905054917774, ""CHASE_LOCK_TICKS"": 71, ""CHASE_MAX_INTERCEPT_TICKS"": 12.439192101643869, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.3015082313615699, ""CHASE_WALL_HORIZON"": 17.485162150759937, ""ESCAPE_DIRECT_RANGE_MULT"": 4.781556658732572, ""ESCAPE_HARD_MARGIN"": 0.13319198746433572, ""ESCAPE_MOVE_WEIGHT"": 80.5512780325064, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.112092389963093, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 806.8604030125675, ""ESCAPE_WALL_WEIGHT"": 161.75592336642043, ""FOOD_CLUSTER_RADIUS"": 3.5366310308017637, ""FOOD_CLUSTER_WEIGHT"": 0.3280931558521645, ""FOOD_DISTANCE_POWER"": 2.1322216607191695, ""FOOD_LOCK_TICKS"": 21, ""MAX_ENEMIES"": 24, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""escape_then_split"", ""ROAM_CENTER_WEIGHT"": 1.7483302119707451, ""ROAM_MOMENTUM_WEIGHT"": 1.1343173998121425, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 12.163569103440222, ""SPLIT_DEPTH_COST"": 5.749566700692993, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 0.5923178546004546, ""SPLIT_FRAGMENT_COST"": 0.6021274275031285, ""SPLIT_LARGER_OWNER_RATIO"": 1.0244079050731558, ""SPLIT_MIN_UTILITY"": 7.9870817788924455, ""SPLIT_PLAN_WAIT_TICKS"": 5, ""SPLIT_REACH_RELIABILITY"": 0.7621660737208544, ""STEP_RADIUS_MULT"": 1.3875612226928966, ""VIRUS_ENEMY_RANGE_MULT"": 6.935143457143414, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 1.4606597863445494, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 1.379075506403383, ""VIRUS_MAX_FARM_MASS"": 143.06218538970217}"
63,PRUNED,6.576623949165275,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 10.730603990972964, ""CHASE_BLOCK_OFFSET_MULT"": 1.2322217415790597, ""CHASE_DIRECT_RANGE_MULT"": 1.9610698712803531, ""CHASE_DISTANCE_WEIGHT"": 0.05262852291000314, ""CHASE_ETA_WEIGHT"": 1.0607579728924679, ""CHASE_LOCK_BONUS"": 6.406682666224426, ""CHASE_LOCK_TICKS"": 55, ""CHASE_MAX_INTERCEPT_TICKS"": 11.117932231734128, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.32250324539415365, ""CHASE_WALL_HORIZON"": 38.312419946665855, ""ESCAPE_DIRECT_RANGE_MULT"": 7.253756047694462, ""ESCAPE_HARD_MARGIN"": 0.021844855265533578, ""ESCAPE_MOVE_WEIGHT"": 112.6966550236369, ""ESCAPE_SPLIT_REACH_BUFFER"": 0.9793568711033198, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 158.86680092699032, ""ESCAPE_WALL_WEIGHT"": 293.1639500247077, ""FOOD_CLUSTER_RADIUS"": 4.803606337585365, ""FOOD_CLUSTER_WEIGHT"": 2.6715491553432296, ""FOOD_DISTANCE_POWER"": 1.8128645587791956, ""FOOD_LOCK_TICKS"": 30, ""MAX_ENEMIES"": 24, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""split_first"", ""ROAM_CENTER_WEIGHT"": 0.6175228292132832, ""ROAM_MOMENTUM_WEIGHT"": 0.7781030184930553, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 7.757039613269184, ""SPLIT_DEPTH_COST"": 3.1183659343253365, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 1.059207376674033, ""SPLIT_FRAGMENT_COST"": 0.05121333103280251, ""SPLIT_LARGER_OWNER_RATIO"": 1.0575854101065663, ""SPLIT_MIN_UTILITY"": 1.9611194940554653, ""SPLIT_PLAN_WAIT_TICKS"": 9, ""SPLIT_REACH_RELIABILITY"": 0.6391596688816283, ""STEP_RADIUS_MULT"": 1.3183783605373331, ""VIRUS_ENEMY_RANGE_MULT"": 8.376042194217225, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 0.30075104210571196, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 0.7509713283217236, ""VIRUS_MAX_FARM_MASS"": 234.80042292374984}"
64,COMPLETE,34.43947319418716,35.825388531887945,0.0,"{""CHASE_ACQUIRE_RANGE_MULT"": 8.24650505714896, ""CHASE_BLOCK_OFFSET_MULT"": 1.2196135006711455, ""CHASE_DIRECT_RANGE_MULT"": 4.889940781232819, ""CHASE_DISTANCE_WEIGHT"": 0.6296803759400048, ""CHASE_ETA_WEIGHT"": 2.9532386912482194, ""CHASE_LOCK_BONUS"": 31.711233769015163, ""CHASE_LOCK_TICKS"": 155, ""CHASE_MAX_INTERCEPT_TICKS"": 6.314281905188308, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.8202173229210984, ""CHASE_WALL_HORIZON"": 28.596607495965337, ""ESCAPE_DIRECT_RANGE_MULT"": 6.444519838028756, ""ESCAPE_HARD_MARGIN"": 0.1547729324409116, ""ESCAPE_MOVE_WEIGHT"": 111.99389430682399, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.122403294544002, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 1274.9170500395153, ""ESCAPE_WALL_WEIGHT"": 136.66491194099018, ""FOOD_CLUSTER_RADIUS"": 5.331258090669932, ""FOOD_CLUSTER_WEIGHT"": 1.992286944712663, ""FOOD_DISTANCE_POWER"": 1.9643335458009585, ""FOOD_LOCK_TICKS"": 9, ""MAX_ENEMIES"": 18, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""escape_first"", ""ROAM_CENTER_WEIGHT"": 0.8800362418669312, ""ROAM_MOMENTUM_WEIGHT"": 0.5322693970408707, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 8.496273982064883, ""SPLIT_DEPTH_COST"": 2.223050066470346, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 2.5100118221118013, ""SPLIT_FRAGMENT_COST"": 0.4661551658114524, ""SPLIT_LARGER_OWNER_RATIO"": 1.0306270824894261, ""SPLIT_MIN_UTILITY"": 8.448286745746103, ""SPLIT_PLAN_WAIT_TICKS"": 7, ""SPLIT_REACH_RELIABILITY"": 0.8387370688487784, ""STEP_RADIUS_MULT"": 1.4380998116098114, ""VIRUS_ENEMY_RANGE_MULT"": 7.977482669393484, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 3.1623725219635306, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 1.0642658815892414, ""VIRUS_MAX_FARM_MASS"": 118.58091750323047}"
65,PRUNED,14.276400082067203,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 9.329431085378927, ""CHASE_BLOCK_OFFSET_MULT"": 1.2665157570154444, ""CHASE_DIRECT_RANGE_MULT"": 4.769895055951334, ""CHASE_DISTANCE_WEIGHT"": 0.19860873219082523, ""CHASE_ETA_WEIGHT"": 5.0969926857612915, ""CHASE_LOCK_BONUS"": 44.77359154764527, ""CHASE_LOCK_TICKS"": 129, ""CHASE_MAX_INTERCEPT_TICKS"": 10.076908275214851, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.8118993713208101, ""CHASE_WALL_HORIZON"": 29.09888839268043, ""ESCAPE_DIRECT_RANGE_MULT"": 7.762678452878092, ""ESCAPE_HARD_MARGIN"": 0.11183367750431716, ""ESCAPE_MOVE_WEIGHT"": 97.45240071501394, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.1010312767872383, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 1087.1742124512705, ""ESCAPE_WALL_WEIGHT"": 202.74464742423487, ""FOOD_CLUSTER_RADIUS"": 6.4374439681764715, ""FOOD_CLUSTER_WEIGHT"": 2.6842069616685835, ""FOOD_DISTANCE_POWER"": 2.119876815867185, ""FOOD_LOCK_TICKS"": 6, ""MAX_ENEMIES"": 18, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""escape_first"", ""ROAM_CENTER_WEIGHT"": 0.9211457693466826, ""ROAM_MOMENTUM_WEIGHT"": 0.33601027076612877, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 6.654138583302631, ""SPLIT_DEPTH_COST"": 1.537479383856085, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 2.8899263420111194, ""SPLIT_FRAGMENT_COST"": 0.17949208229179925, ""SPLIT_LARGER_OWNER_RATIO"": 1.1219381450486838, ""SPLIT_MIN_UTILITY"": 7.57564750538473, ""SPLIT_PLAN_WAIT_TICKS"": 7, ""SPLIT_REACH_RELIABILITY"": 0.8384481267333128, ""STEP_RADIUS_MULT"": 1.4014023435137388, ""VIRUS_ENEMY_RANGE_MULT"": 8.683592046267407, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 3.6921144754705244, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 0.6366611419680043, ""VIRUS_MAX_FARM_MASS"": 98.6282635368515}"
66,PRUNED,32.01693777785829,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 8.476744463836907, ""CHASE_BLOCK_OFFSET_MULT"": 1.0294943193989623, ""CHASE_DIRECT_RANGE_MULT"": 4.693491108628513, ""CHASE_DISTANCE_WEIGHT"": 0.6089034426280934, ""CHASE_ETA_WEIGHT"": 2.470961279026986, ""CHASE_LOCK_BONUS"": 34.51511256312284, ""CHASE_LOCK_TICKS"": 190, ""CHASE_MAX_INTERCEPT_TICKS"": 5.960949759430699, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.8392544188901865, ""CHASE_WALL_HORIZON"": 24.945216621357684, ""ESCAPE_DIRECT_RANGE_MULT"": 5.539090500878303, ""ESCAPE_HARD_MARGIN"": 0.1704926043574518, ""ESCAPE_MOVE_WEIGHT"": 89.56276732193804, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.1294926411618806, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 1031.012635084773, ""ESCAPE_WALL_WEIGHT"": 135.04708137821203, ""FOOD_CLUSTER_RADIUS"": 3.033713630165258, ""FOOD_CLUSTER_WEIGHT"": 0.8968286647663889, ""FOOD_DISTANCE_POWER"": 2.167314049323526, ""FOOD_LOCK_TICKS"": 9, ""MAX_ENEMIES"": 18, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""escape_first"", ""ROAM_CENTER_WEIGHT"": 0.7841116790367321, ""ROAM_MOMENTUM_WEIGHT"": 0.31236165134218613, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 7.367353843183788, ""SPLIT_DEPTH_COST"": 2.3322251127092324, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 2.488208843500096, ""SPLIT_FRAGMENT_COST"": 0.5386193198040357, ""SPLIT_LARGER_OWNER_RATIO"": 1.143818504830141, ""SPLIT_MIN_UTILITY"": 7.493038595240355, ""SPLIT_PLAN_WAIT_TICKS"": 8, ""SPLIT_REACH_RELIABILITY"": 0.8833864351062543, ""STEP_RADIUS_MULT"": 1.5205554182198333, ""VIRUS_ENEMY_RANGE_MULT"": 7.88607495539214, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 5.135296192151047, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 1.7910875848532055, ""VIRUS_MAX_FARM_MASS"": 69.68163958045129}"
67,PRUNED,17.92146285110093,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 11.722924707701674, ""CHASE_BLOCK_OFFSET_MULT"": 1.4717009778595234, ""CHASE_DIRECT_RANGE_MULT"": 4.805789763947812, ""CHASE_DISTANCE_WEIGHT"": 0.369565388713107, ""CHASE_ETA_WEIGHT"": 1.919125956548245, ""CHASE_LOCK_BONUS"": 40.51772842206569, ""CHASE_LOCK_TICKS"": 50, ""CHASE_MAX_INTERCEPT_TICKS"": 13.52240048534792, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.2532550616874324, ""CHASE_WALL_HORIZON"": 14.660560647168632, ""ESCAPE_DIRECT_RANGE_MULT"": 6.002020972670121, ""ESCAPE_HARD_MARGIN"": 0.12673650275626547, ""ESCAPE_MOVE_WEIGHT"": 90.9561410794731, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.1105343707378081, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 778.4237240784574, ""ESCAPE_WALL_WEIGHT"": 102.3489813122137, ""FOOD_CLUSTER_RADIUS"": 3.482341562677509, ""FOOD_CLUSTER_WEIGHT"": 0.5742220228428067, ""FOOD_DISTANCE_POWER"": 2.0841465784836566, ""FOOD_LOCK_TICKS"": 17, ""MAX_ENEMIES"": 24, ""NUM_DIRECTIONS"": 12, ""ORDER_PROFILE"": ""escape_first"", ""ROAM_CENTER_WEIGHT"": 0.48054104475666454, ""ROAM_MOMENTUM_WEIGHT"": 1.0175246752110985, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 14.129463423548467, ""SPLIT_DEPTH_COST"": 6.967526158126874, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 1.3137442217194981, ""SPLIT_FRAGMENT_COST"": 0.2173053475170913, ""SPLIT_LARGER_OWNER_RATIO"": 0.9618868415512828, ""SPLIT_MIN_UTILITY"": 8.005293320785084, ""SPLIT_PLAN_WAIT_TICKS"": 5, ""SPLIT_REACH_RELIABILITY"": 0.7891395608765582, ""STEP_RADIUS_MULT"": 1.3267813657132548, ""VIRUS_ENEMY_RANGE_MULT"": 7.134754457369097, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 7.220472791365273, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 0.7399264345317329, ""VIRUS_MAX_FARM_MASS"": 72.84613079788733}"
